Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Nöthiger,Christian,SP,02c,"Es braucht in Bern nicht noch mehr Lobbyist:innen, welche Geld in die eigenen Kassen umleiten wollen, sondern eine gestärkte Vertretung der normalen Menschen in diesem Land, die unter den steigenden Lebenshaltungskosten leiden und keine Lobby haben; für alle statt für wenige!","Die Umstellung auf eine zu 100% erneuerbare Energieversorgung, also der Ausstieg aus Erdöl, Erdgas, Kohle und Uran, reduziert nicht nur die Folgekosten der Klimaerwärmung sondern verringert auch unsere Abhängigkeit von ausländischen Diktaturen und stärkt das einheimische Gewerbe.","Wer sich nur ins Parlament wählen lässt, um etwas für den eigenen Kanton herauszuholen, hat die Funktion der Bundesversammlung missverstanden: Sollte es doch das vorrangige Ziel der eidgenössichen Räte sein, Lösungen zufinden, die der Mehrheit der Menschen in der ganzen Schweiz zugutekommmen!",0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Müri,Paul,SP,02c,"Ich möchte unsere Zukunft betreffend Energie und Klima aktiv mitgestalten. Die undurchsichtigen Machenschaften der AKW-Lobby in den letzten 60 Jahren bewogen mich dazu, die Hintergründe dieser risikoreichen Energiepolitik zu ergründen. Die AKW-Unfälle taten ein übriges  für meinen Einsatz.","Das Energie- und Klimaproblem mit dem raschen Zubau aller erneuerbaren Energien, kein AKW-Neubau.",Den Kanton Aargau als fortschrittlichen und nicht rückwärtsgewandten Kanton voranbringen. In den letzten Jahren bremste die rechte Mehrheit im National- und insbesondere die beiden konservativen Aargauer Ständeräte die dringend nötigen Reformschritte z.B. bei der Energie und beim Militär aus.,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Mikic,Tatjana,SP,02c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Miceli,Giovanna,SP,02c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kuhn,Elmar,SP,02c,"Politik ist eine faszinierende Plattform, um die persönliche Überzeugung zu prüfen, durch die Diskussion etwas in Bewegung zu bringen und schliesslich etwas Sinnvolles zu erreichen. Ein langer Schnauf und ein kompetentes Team machen vieles möglich  (Bsp. acht Jahre Schulpflege Gränichen)!","Ich würde mich konsequent für das Klimaziel «Netto-Null 2050» einsetzen sowie für die Lanzierung der Kreislaufwirtschaft, dies unter Mitberücksichtigung der internationalen Handels- und Güterströme. Wichtig ist hierbei die soziale Gerechtigkeit national und international im Auge zubehalten.","Der Kanton Aargau soll in Bern zu den initiativen Kantonen gehören. Vorreiter-Kantone sollen für ihre Sonder-Efforts auch belohnt werden, bspw. wie es das derzeitige Recht bei der Förderung der Haussanierungen formuliert.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hubmann,Hanspeter,SP,02c,"Noch immer lesen wir über Armut und Working Poor, und dies in einem der reichsten Länder der Welt. Solardächer und Windanlagen sollen endlich die Atomgeister vertreiben. Zudem möchte ich für die Migrationsfrage Lösungen finden.","Die Rentenfrage ist noch ungelöst. Statt ständig das Rentenalter heraufzusetzen müssen wir AHV und BVG zuverlässig existenzsichernd gestalten. Sämtliche Hindernisse für Solar- und Windanlagen auf das absolut Nötigste reduzieren, damit jede Privatliegenschaft entsprechend versorgt werden kann.",Steuergerechtigkeit für alle Kantone. Dies aktuell im Zusammenhang mit der Mindestbesteuerung für Unternehmen.,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sozialwerke
Hotz,Thomas,SP,02c,"Politisiert wurde ich durch das geplante AKW Kaiseraugst. Es ist mir ein grosses Anliegen, dass die Energiegewinnung nachhaltig, fossilfrei und effizient erfolgt, damit auch unsere Nachfahren noch in einer einer lebenswerten Welt leben können.","Durch die Klimaerwärmung wird das Leben auf unserem Planeten für alle schwieriger und stellt uns vor grosse Herausforderungen, deshalb müssen wir alles unternehmen, um die Erwärmung so rasch wie möglich zu begrenzen. Es müssen griffige Gesetze geschaffen und durchgesetzt werden.",Unterstützung beim Ausbau der erneuerbaren Energie zur Kompensation des Ausfalls von Strom aus den stillgelegten AKWs.,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Gestmann,Anja,SP,02c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fedeli,Marius,SP,02c,"Ich kandidiere, da die Umweltpolitik noch viel Verbesserungsbedarf hat. Zudem setze ich mich für die Anliegen von Jugendlichen und jungen Erwachsenen sowie für gleiche Reche für alle ein. Mein Motto: Kein Mensch ist illegal!",Der Klimawandel. Es wir immer wärmer und wir müssen uns dringend daran anpassen. Ein Weg dazu sind Schwammstädte sowie die hitzeangepasste Siedlungsentwicklung.,"Der Aargau soll als Energiekanton gesehen werden, jedoch nicht durch die Atomkraftwerke, welche sich in unserem Kanton befinden sondern aufgrund sinnvoller und nachhaltiger Massnahmen im Bereich der Klima- und Energiepolitik.",0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Fondado,Daniel,SP,02c,"Die politische Arbeit macht mir Freude. Ich möchte mein Fachwissen in Schlüsselthemen wie Digitalisierung und Energiepolitik einbringen. Damit politische Rahmenbedingungen schaffen, welche nachhaltige Lösungen ermöglichen und wir die Schweiz ohne grosse Hypothek an unsere Kinder übergeben können.","Ein nachhaltiger Umgang mit unseren Ressourcen und eine menschenwürdige, respektvolle und angstfreie Digitalisierung sind beides grosse Herausforderungen, wo die Weichen jetzt zu stellen sind. Gleichzeitig ist die Kaufkraft zu bewahren, verbessern und die Gleichstellung weiter voranzutreiben.","Die brennendsten Probleme wie zum Beispiel Klimaschutz, Kaufkraft und Gleichstellung sind Themen mit einer nationalen Dimension. Da gilt es prioritär gesamtschweizerische Lösungen zu finden. In den Detaildiskussionen ist die Situation und Position des Kanton Aargau konstruktiv einzubringen.",0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,Familie
Erni,Werner,SP,02c,"Interesse am Zusammenleben, an der Gesellschaft und ihrer nachhaltig gestalteten Zukunft. Politisiert durch die Friedensbewegung, Abrüstung, AKW Kaiseraugst und dem Katastrophenjahr 1986 (Tschernobyl, Schweizerhalle), Globalisierung, Cyber-Kriminalität, etc. Parlament-Erfahrung als Grossrat.","Mehr Sorgfalt, weniger Negativismus und damit gesamtheitlichen, volkswirtschaftlichen Nutzen optimieren. Die grössten Probleme werden durch Egoismus, Gleichgültigkeit und Gier verursacht. Voraussetzung für soziale Gerechtigkeit ist eine sichere und nachhaltige Energieversorgung für alle.","Sozial und ökologisch verträglicher Ausbau der Infrastruktur im Bereich Verkehr, Kommunikation, Wohnbau, Siedlungsentwicklung. Die optimale Umsetzung von Energiestrategie und Klimazielen des Bundes. Konsequenter Schutz von Natur, Wasser, Biodiversität, sowie Klimaschutz. Sozialer Ausgleich fördern.",1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Energie
Cadinu,Mario,SP,02c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Allenspach,Simone,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Arezki,Amine,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Deck,Willy,SP,02d,"Familien, aber auch junge Erwachsene, Seniorinnen und Senioren, die nicht zu den Reichen in der Schweiz gehören, haben es immer schwerer, bezahlbaren Wohnraum zu finden.","Das Wohnen ist wohl ein Menschenrecht, in der Bundesverfassung steht aber nichts vom Recht auf Wohnen. Das ist aber in der ganzen Schweiz wichtig, nicht nur in einzelnen Kantonen.","Der öffentliche Verkehr muss im Aargau speziell gefördert werden. Die Menschen in vielen Teilen im Kanton Aargau leiden unter dem grossen Verkehrsaufkommen. Hier braucht es Lösungen, die national getragen werden müssen.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Verkehr
Fankhauser,Lukas,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Feusi,Lena,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Graf-Bruppacher,Franziska,SP,02d,"Ich bin überzeugt, wenn man unzufrieden ist, so sollte man selbst Lösungen finden, vorschlagen und mit anpacken. Das habe ich in Taten umgesetzt und erlebt, dass ich tatsächlich etwas bewegen und mitgestalten kann. Politik ist etwas für alle, die mitreden wollen und nicht «nur für die da oben&quot;.","Ich würde mich auf Themen konzentrieren, wo ich schon relativ viel Wissen habe. Ich würde mich für Kinder und ihre Rechte einsetzen, Chancengerechtigkeit bei der Ausbildung, zeitgemässe Arbeits- und Lebensbedingungen für Familien. Überfällige Anpassungen bei AHV und Pensionskassen.","Dass der Aargau bei den Schnellzugsverbindungen bzw. -halte und ÖV-Anschlüssen wieder die Wichtigkeit bekommt, die er braucht und verdient.",0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,Familie
Hurtado,Sofia,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Keller,Raya,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Klopfenstein,Leona,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kremer,Franziska,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Meier,Cyrille,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Merz,Roman,SP,02d,"Getreu dem Motto: Machs besser wenn du dich beschwerst. Ich möchte meine Erfahrungen, die ich durch viele verschiedenen Berufe, durch meinen ungewöhnlichen Bildungsweg, durch mein Studium und durch die Bekanntschaft mit interessanten Menschen gesammelt habe, aktiv zum Wohle der Schweiz einbringen.","Hauptproblem Nummer 1 ist zweifellos die Umstellung der Schweiz auf eine CO2 neutrale Gesellschaft in möglichst kurzer Zeit. Dabei ist es wichtig, dies möglichst gerecht zu gestalten, um die Akzeptanz in der Bevölkerung zu erhöhen.","Ich trete für den Nationalrat an, entsprechend plane ich selbstverständlich, die ganze Schweiz zu vertreten, auch wenn ich nur im Aargau gewählt werden kann. Dennoch habe ich selbstverständlich ein offenes Ohr für die Anliegen  aller Aargauerinnen und Aargauer.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Bildung
Schöner,Rolf,SP,02d,"Ich engagiere mich für eine soziale Schweiz, für Bildungs- und Chancengerechtigkeit, für gleiche Rechte für alle. Die Schweiz tickt zu rechts, zu konservativ und zu exkludierend. Die gesellschaftliche Solidarität bleibt oft auf der Strecke. Der Sozialstaat ist kein Auslaufmodell!","Auf den Klimawandel muss umgehend mit verstärkten Massnahmen reagiert werden. Dazu gehört eine energiepolitische Neuausrichtung, die es ernst meint und eine Verkehrspolitik, die den individualisierten Autoverkehr reduziert. Schützen wir das Klima, geben wir der Jugend eine Zukunft!","Wenn meine politischen Ziele auf nationaler Ebene erreicht werden, profitiert mein Heimatkanton und seine Bewohnerinnen und Bewohner direkt davon, z.B. in der Umwelt-, Energie- und Verkehrspolitik. Mir widerstrebt ein zu starker «Kantönligeist», gerade in der Steuer- und Finanzpolitik.",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Verkehr
Stierli,Jacqueline,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Villiger,Gilbert,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Widmer,Denise,SP,02d,"Ich politisiere in dritter Generation und auch mein Sohn ist auf der Nationalratsliste. Ich setzte mich für die Schwächeren in der Gesellschaft ein, weil vor allem sie eine Stimme brauchen. Mein politischer Rucksack ist dank Erfahrungen als Grossrätin, Stadträtin und Verwaltungsrätin reich gefüllt.","- Fachkräftemangel - dringend Bildungsvorhaben umsetzen - Einheitskrankenkasse- Gehälter - und Werbewahnsinn der Krankenkassen stoppen - Klimakatastrophe - unsere Natur so behandeln, dass wir unsere Lebensgrundlage nicht selber zerstören.","Der Aargau ist sehr schön, vielfältig und hat wertvolle Ressourcen. Er soll als Innovationsstandort für praktikable und umsetzbare Lösungen in Bern wahrgenommen werden. Ebenso möchte ich, dass alle dazu­gehören – im sozialen Umfeld, bei der Arbeit und im öffentlichen Raum.",0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,Wirtschaft
Vinca,Venera,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Riss,Nora,SP,02e,"Politisiert wurde ich, wie viele meiner Generation, durch die Demonstrationen gegen den Irak-Krieg. Meine Motivation nehme ich aus der täglichen Arbeit bei welcher ich immer wieder sehe was eine rechte Politik für die Mitmenschen in diesem Land für ein Leid bedeuten kann.","Das dringenste Problem ist der Klimawandel, der unbedingt mit viel stärkeren Mitteln bekämpft werden muss. Aber auch der Kaufkratverlust, die zunehmende Kriminalisierung von Armutsbetroffenen Migrant*innen und die zunehmende Hetze von Rechts gegen Ausländer*innen.",,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Muji,Idvan,SP,02e,"Es gibt sehr viel Potenzial. Wir wollen eine soziale Schweiz - bis dahin gibt es noch viel zu tun. Die SP ist die Partei, in der ich mich wohl fühle und wo ich meine Ideen einbringen kann.","- Familienrechte (Unterstützung, Kita Initiative, mehr Geld für die Familien, tiefere Prämien, bezahlbare Mieten) - Viel mehr Jugendarbeit (Psychologische Unterstützung, Lifestyle Beratung) - Zukunftsberatung, (wo wollen wir hin?) - Sichere und attraktive Arbeitsplätze.",,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,Familie
Schmid,Rolf,SP,02e,"Geprägt vom Sinn für Gerechtigkeit und Solidarität, engagiere ich mich freiwillig und sozial für das Wohl anderer Menschen. Als junger, gutgebildeter, weisser Schweizer bin ich enorm privilegiert. Dieser Wohlstand verpflichtet, Verantwortung für Menschen in anderen Lebenslagen zu übernehmen.","In einer Demokratie müssen alle Probleme ernst genommen werden. Es ist falsch zu priorisieren. Hingegen stelle ich fest, dass die Ursachen für Herausforderungen bzw. fehlende Lösungen oft die gleichen sind. Hier lohnt es sich, anzusetzen, z.B. bei der Individualisierung oder die Art unseres Wirtschaftens.","Kantönligeist zu beschwören bringt nichts. Wir müssen auf die Solidarität zwischen Kantonen und Regionen setzen, dann gibt es keine Vor- oder Nachteile mehr für die Kantone und Regionen. Sicher braucht es dazu eine Gesellschaft, in der alle Platz haben, dazugehören und mitbestimmen können.",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Pascolin,Laura,SP,02e,"Mein politisches Engagement verdanke ich der ACLI (Christliche Internationale Arbeitnehmervereinigung), welche sich für Solidarität und Arbeitnehmer einsetzt. Von 2018-2022 war ich Vorstandsmitglied der ACLI Wohlen. Ein CAS in Public Management und Politik hat mein Interesse für Politik gesteigert.","Aufgrund der 17 Ziele für nachhaltige Entwicklung der UNO (SDGs) sind mehrere Probleme dringend. Auf nationaler Ebene kommt die Umsetzung der SDGs schleppend voran, insbesondere in der Gleichstellung. Die Alterspolitik muss priorisiert werden, da die Anzahl dieser Gruppe stark zunimmt.","Der Kanton Aargau soll nachhaltige Städte und Gemeinden haben, welche durch eine gute Infrastruktur zu menschenwürdiger Arbeit und Wirtschaftswachstum führt. In der Sportförderung und im Bereich der Sportanlagen von nationaler Bedeutung soll der Kanton gezielt vom Bund gefördert werden.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
Schmidmeister,Lea,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Isik,Mehmet,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ammann,Pascal,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kaufmann,Ingrid,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Klopfenstein,Marianne,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Türkkan,Hüseyin,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bertschi,Patricia,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Santhiyapillai,Gabriel,SP,02e,,,Lohn glich für alle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Silbereisen,Simone,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eicken,Ulrich,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Langmoen,Nora,SP,02e,"Ich setze mich ein für eine Schweiz, in der alle Menschen würdevoll ohne Diskriminierung leben und dazugehören dürfen – unabhängig davon, ob sie eine Behinderung oder ausländische Wurzeln haben, arm oder krank sind und unabhängig der sexuellen Orientierung.","Wir müssen die erneuerbaren Energien schneller ausbauen, mehr bezahlbaren Wohnraum fördern und Ausbildungen sicherstellen, um den Fachkräftemangel zu stoppen.","Der Kanton Aargau ist ein starker Wirtschaftskanton. Um ihn weiter zu stärken, benötigen wir gute ÖV-Verbindungen, wie beispielsweise den Direktzug von Baden nach Bern, flächendeckende und qualitative KiTa-Plätze und eine innovative Forschung.",0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"Wirtschaft, Energie"
Ahmeti,Kujtim,SP,02f,"Meine Motivation, gründet darauf, das Gesundheitswesen zu verbessern. Als Leiter Pflege erlebte ich aus erster Hand, wie unser Gesundheitssystem mit steigenden Kosten und Fachkräftemangel kämpft. Diese Erfahrungen sensibilisierten und motivierten mich, aktiv nach Lösungen zu suchen.","In der Nationalrat engagiere ich mich für eine nachhaltige Gestaltung des Gesundheitswesens, um die Krankenkassenkosten und den Fachkräftemangel zu bewältigen. Gezielte Verbesserungen in der Ausbildung und Arbeitsbedingungen für Fachkräfte sind unerlässlich, um dem Fachkräftemangel entgegenzuwirken.","Meine Aufgabe wäre, die Anliegen der Bürger:innen bestmöglich zu vertreten. Neben das Gesundheitswesen sind mir Solidarität, Gerechtigkeit, Umweltschutz besonders wichtig. Ich werde mich für gleiche Chancen für alle einsetzen, um eine lebenswerte Zukunft für kommende Generationen zu gewährleisten.",0.0,3.0,2.0,0.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,Wirtschaft
Drozdov,Daniel,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eichenberger Bryner,Kathrin,SP,02f,"Über Erfahrungen als Schüler- und Studierendenvertreterin, in Gremien und in kommunalen Ämtern  bin ich zur Überzeugung gelangt, dass sich politisches Engagement in der Schweiz mit unseren demokratischen Strukturen lohnt, auch wenn es oft Schritte im Kleinen sind, die viel Ausdauer benötigen.","Die Klimakrise -sie betrifft uns alle existentiell und verstärkt soziale Ungleichheit , sowie psychische Gesundheit. Antworten finden, die auch zeitgerecht umgesetzt werden können: hier muss gute Politik wirksam werden.","Ich setze mich ein für ein für einen sozialen, grünen und innovativen Mittellandkanton ein, der in vielem exemplarisch für die ganze Deutschschweiz steht. Dazu gehören gute ökologische, wirtschaftliche und innovationsfreundliche Rahmenbedingungen.",0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Umwelt
Fortunato,Carla,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Glaab,Richard,SP,02f,"Ich möchte meine Fachkenntnisse und Erfahrungen nutzen, um für gerechte und inklusive Gesundheitssysteme zu kämpfen. Solidarität und Zusammenarbeit sind für mich grundlegend, um das Wohlergehen aller Menschen zu fördern und positive und nachhaltige Veränderungen im Gesundheitswesen herbeifzuführen.","Eine grosse Herausforderung in den nächsten Jahren ist die nachhaltige und bezahlbare Gesundheitsversorgung. Die Politik sollte auf Effizienzsteigerung, Prävention, verbesserten Zugang zu innovativen Behandlungen und verstärkter Zusammenarbeit setzen, um diesem Ziel gerecht zu werden.","Ich strebe nach fairer Ressourcenverteilung, Präventionsmassnahmen und verbessertem Zugang zu medizinischen Dienstleistungen. Zudem werde ich mich für innovative Lösungen und eine enge Kooperation zwischen Bund, Kanton und Gemeinden einsetzen, um die Gesundheit im Aargau nachhaltig zu fördern.",0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,Gesundheit
Haller,Fabio,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hasenfratz,Andi,SP,02f,"Soziale Gerechtigkeit war mir seit meiner Kindheit wichtig. Bei uns zu Hause waren nicht selten ausländische Bauarbeiter zu Besuch, da mein Vater ein wichtigster Kontakt für sie darstellte. In meiner Tätigkeit als Sozialpädagoge lernte ich, mich gezielt für benachteiligte Menschen einzusetzen.",Aus meiner Sicht zeigen sich in unserem Gesundheitswesen bereits heute riesige Probleme. Nebst einem bedrohlichen Fachkräftemangel sind auch die explodierenden KK-Prämien ein gewaltiges Problem für einen grossen Teil der Bevölkerung. Im Gesundheitswesen tummeln sich zu viele Akteure und Proviteure.,Dass sich die Arbeitsbedingungen und die Löhne für das gesamte Gesundheitspersonal markant verbessern und dadurch ein qualitatives Gesundheitswesen erhalten oder sogar gefördert werden kann. Gute Gesundheitspflege für alle!,0.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,Gesundheit
Hofer,Eveline,SP,02f,"Die Entwicklung im Gesundheitswesen: Immer mehr Firmen dürfen sich schamlos an der Behandlung von Patienten bereichern, die Kosten steigen ohne Benefit für die Menschen, für unsere Arbeit finden wir keine anständige Entlöhnung und angemessene Bedingungen vor. Das hat mich politisiert.","Die ökonomischen Differenzen innerhalb der Gesellschaft wachsen. Aufgaben, die der Staat als Regelwerk der Gesellschaft übernehmen sollte werden abgeschafft zum Nutzen weniger statt aller. So zerfällt der Zusammenhalt und damit auch unser Wertegerüst; die Grundlage unseres Zusammenlebens.","Ich bin sehr pragmatisch verlanlagt mit einem gesunden Menschenverstand und Achtung vor dem Leben der anderen und ihrer Erfahrungen. Meine persönliche Meinung ist dabei weniger wichtig als die Interessen der Mehrheit, die sich darauf verlässt, dass die Politik ihre Verantwortung wahrnimmt.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Leimgruber,Daniela,SP,02f,"Nach einem einjährigen Aufenthalt mit Einsatz als Volontärin in Kambodscha, habe ich mich entschieden der SP beizutreten. Ich möchte aktiv dazu beitragen, die sozialen Ungerechtheiten global, in der Schweiz, aber auch in unserer Region, zu bekämpfen.","Die Gleichstellung von Frauen in unserer immer noch stark patriarchal geprägten Gesellschaft und damit einhergehend die Vereinbarkeit von Beruf und Familie. Ohne progressive Klimapolitik, um unseren Kindern eine lebenswerte Zukunft zu ermöglichen, bringen diese Bemühungen aber nichts.","Der Aargau, mit seinen eher kleinen Zentren und ländlich geprägten Gebieten, darf bei der Planung und Optimierung des öffentlichen Verkehrs nicht vergessen gehen. Um die Klimaziele zu erreichen, müssen mehr Menschen auf den ÖV umsteigen. Das erreichen wir nur, wenn dieser attraktiv ist.",0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,Familie
Lindner,Cornelia,SP,02f,"Ich stehe ein für ein gutes Gesundheitssystem, eine gesunde Umwelt, mit Kreativität und Menschenverstand. Es braucht in der politischen Diskussion wieder mehr Solidarität, ein Mehr an Füreinander und Miteinander. Denn ich sehe täglich, was der Personalmangel nur schon mit dem Pflegepersonal macht.",Klimaveränderungen und -herausforderungen mit Auswirkungen auf das Umfeld und die Gesundheit der Menschen Veränderungen in der Demografie mit Verschiebungen in der Arbeitswelt bis zum Fachkräftemangel Veränderungen in den Gesundheitskosten,"Klimapolitik, Gesundheitspolitik: Vermehrt Kreislauf-Wirtschaft aufgreifen. Weiterführung der Umsetzung der Pflegeinitiative. Die Stärkung des Gesundheitsbereichs und -berufe. Eine Weichenstellung zum Fachpersonenmangel.",0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,Gesundheit
Marti,Eva,SP,02f,"Ich will in einer gerechten und diversen Welt leben. Armut, Leid, Umweltzerstörung machen mich hässig. Ich engagiere mich politisch, damit ich nicht hässig bleibe. Nach der Nichtwahl von Christiane Brunner war ich erstmals an einer Demo. Ich setze meine Energie für die ein, welche keine haben.","Eine intakte Natur ist die Grundlage. Soziale Gerechtigkeit ist der Boden. Die Schweiz ist inmitten von Europa; wir sind nicht die Besten, sondern können von anderen lernen; wir alle sind fast überall auf der Welt Ausländerin oder Ausländer. Auch Nutztiere verdienen ein würdiges Leben.",Das Kantonsspital Aarau muss erhalten bleiben und gute Arbeit leisten können; der Bund soll wichtige Gesundheitsinstitutionen finanziell genügend unterstützen. Ich setze mich für die Einheitskrankenkasse ein und eine nationale Strategie für eine gute Gesundheitsversorgung für alle.,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Gesundheit
Mosimann,Julia,SP,02f,"Auf kommunaler Ebene stösst man vor allem in der Gesundheits-, wie auch in der Klimapolitik schnell an die Grenzen. Da ich selber im Gesundheitswesen arbeitstätig bin, bekomme ich die bestehenden Herausforderungen direkt mit. Ich will mich vermehrt zur Problemlösung dieser Themen einsetzen.","Die grössten Herausforderungen sind für mich das Gesundheitswesen und der Klimawandel: - Aufrechterhaltung der Gesundheitsversorgung durch Investitionen in Prävention, ein bezahlbares Gesundheitssystem für alle, Massnahmen gegen Fachkräftemangel - Massnahmen zur Eindämmung der Klimakrise",Im Gesundheitswesen sollen auch im Aargau mehr Ausbildungsplätze geschaffen werden. Berufsabgänge müssen durch attraktive und faire Arbeitsbedingungen und Löhne verhindert werden - in allen Gesundheitsberufen. Kostensenkung soll durch gezielte Förderung der Prävention erreicht werden!,0.0,1.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,Gesundheit
