Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Dietiker-Brunner,Therese,EVP,07a,"Ein nachhaltiger Lebensstil ist mir wichtig. Ich wünsche mir mehr Fairness für Armutsbetroffene,  chancengerechte Kinderbetreuung und die Würdigung von Care-Arbeit. Ausbeutung und Menschenhandel höhlen unsere Gesellschaft aus. Mehr Biodiversität und innovative Mobilitätsmodelle sind unumgänglich.","Das Gesundheitssystem wurde zum unübersichtlichen Geschäftsmodell. Patientinnen und Patienten müssen dringend gestärkt werden in ihrer Gesundheitskompetenz Die Lösung der Klima- und Energiekrise ist mir wichtig: Reichen Anreize für Verbesserung nicht aus, müssen wir über Verzicht nachdenken.","Trotz seiner Grösse ist der Aargau zurückhaltend bei Neuerungen. Er benötigt den Anstoss von Bundesbern sei es für flächendeckende Kinderbetreuungsangebote und die Erhöhung von Kinderzulagen, für neue medizinische Ausbildungen aber auch für energetische Sanierungen und innovative Verkehrslösungen.",0.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,Familie
Dietrich,Stefan,SP,02a,"Politik ist für mich mehr als nur ein Hobby. Sie beschäftigt mich auch im Alltag. Soziale Gerechtigkeit ist mir sehr wichtig. Politisiert wurde ich durch den Kriegsausbruch in Jugoslawien 1991. Seither war ich in der Friedensbewegung, in der Gewerkschaft und bin in der Sozialdemokratie engagiert.",Der demographische Wandel und die Klimakrise stellen unsere Gesellschaft und Wirtschaft vor grosse Herausforderungen. Gleichzeitig nimmt die soziale Ungleichheit zu. Gemeinsam müssen wir die notwendigen Veränderungen angehen und unsere Gesellschaft für alle sozial gerechter gestalten.,"Die Vielfalt und Attraktivität des Aargaus muss erhalten und gestärkt werden.  Besonders wichtig sind mir: mehr Chancengleichheit in Bildung und Beruf, bezahlbare Kinderbetreuung und bezahlbarer Wohnraum, der Ausbau des ÖV, wie auch die Förderung von innovativen und nachhaltigen Unternehmen.",0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,"Bildung, Familie, Umwelt"
Dietrich-Meyer,Stefanie,Mitte,04f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dittmann,Rolf,GLP,06d,"Das Milizsystem prägt die Schweiz und es benötigt Menschen, die sich engagieren. Etwas zu bewirken bedeutet in unserem Staat sich einzubringen, um aktiv gestalten zu können. Ich möchte an einer lösungsorientierten Sachpolitik mitwirken, die unseren Wohlstand wie auch eine intakte Umwelt erhält.","Die Schweiz muss ihre internationalen Beziehungen regeln, um weiter unabhängig in der Welt zu agieren und zusammen mit anderen Staaten die drängenden globalen Probleme anzugehen. Es ist eine Politik zu gestalten, die wirtschaftsfreundlich ist und die Umwelt wie auch soziale Belange berücksichtigt.","Der Aargau als Wirtschafts- und Forschungsstandort benötigt gute Verkehrsverbindungen, insbesondere im öffentlichen Verkehr, wie auch eine sichere und umweltverträgliche Energieversorgung. Unsere wertvollen Auengebiete müssen geschützt und gefördert werden.",0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"Verkehr, Energie"
Dogan,Mehmet,Juso,02b,"Ich engagiere mich für eine Schweiz, in der die Bedürfnisse und Wünsche der 99% Vorrang haben und nicht jene der 1%.","Ich engagiere mich für die Gleichstellung, für die wir leider heutzutage immer noch kämpfen müssen. Ein weiteres grosses Anliegen für mich ist die Emanzipation von Frauen sowie  die Migration und Integration und die Bildung und Forschung.","Wie in vielen Kantonen haben wir auch im Aargau die Problematik mit dem Lehrkräftemangel. Das müssen wir unbedingt lösen, ansonsten können wir für unsere Kinder keine Zukunft anbieten.",0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,Familie
Donat,Dominik,Mitte,04i,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Draths,Anna-Lena,Junge_Gruene,05b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Drozdov,Daniel,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Duc,Moufida,GLP,06g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Egger,Rahel Elisabeth,Andere,11,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Egli,Manuel,GLP,06d,"Grünliberal zu sein, bedeutet Umwelt und Wirtschaft miteinander zu verbinden. Es bedeutet, die Zusammenarbeit mit Europa zu stärken. Es bedeutet, eine fortschrittliche Gesellschaftspolitik zu betreiben. Das ist der Grund, weshalb ich politisiere.","Die Jahrhundertaufgabe ist es, unseren Planeten vor dem Klimawandel zu schützen. Auch wir als Schweiz müssen dazu etwas beitragen, in dem wir uns von fossilen Energien verabschieden, alternative Energiequellen ausbauen oder unsere Stromnutzung effizienter gestalten.","Ich bin stolzer Aargauer - und diesen Stolz werde ich nach Bern tragen. Wir können stolz sein auf unsere innovative Industrie, auf unsere Naturschutzgebiete und auf unsere kulturelle Vielfalt.",0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Energie, Umwelt, Zuwanderung"
Ehrismann,Ralph Andrew,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eichenberger,Manuel,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eichenberger Bryner,Kathrin,SP,02f,"Über Erfahrungen als Schüler- und Studierendenvertreterin, in Gremien und in kommunalen Ämtern  bin ich zur Überzeugung gelangt, dass sich politisches Engagement in der Schweiz mit unseren demokratischen Strukturen lohnt, auch wenn es oft Schritte im Kleinen sind, die viel Ausdauer benötigen.","Die Klimakrise -sie betrifft uns alle existentiell und verstärkt soziale Ungleichheit , sowie psychische Gesundheit. Antworten finden, die auch zeitgerecht umgesetzt werden können: hier muss gute Politik wirksam werden.","Ich setze mich ein für ein für einen sozialen, grünen und innovativen Mittellandkanton ein, der in vielem exemplarisch für die ganze Deutschschweiz steht. Dazu gehören gute ökologische, wirtschaftliche und innovationsfreundliche Rahmenbedingungen.",0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Umwelt
Eichholzer,Michael,Mitte,04f,"Ich politisiere für Die Mitte, weil wir JETZT Lösungen für die Sicherung von Arbeitsplätzen und die Stärkung der Familien brauchen; weil das Klima uns alle angeht und jeder Mensch ein Recht auf Zukunft hat. Ich setze mich für zahlbare Krankenkassenprämien und einen tragbaren Generationenvertrag ein",Zahlbare Krankenkassenprämien und damit einhergehend ein finanzierbares Gesundheitswesen. Zudem steht das Thema Klima im Vordergrund.,Wohn- und Arbeitsortskanton Aargau stärken.,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,Gesundheit
Eicken,Ulrich,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eigensatz,Alexander,FDP,03e,"Meiner Meinung nach ist es jetzt an der Zeit, dass die Schweiz offene und lösungsorientierte Politiker/innen braucht. Unser Parlament ist festgefahren, linke und rechte Parteien sind nur noch damit beschäftigt sich zu bekämpfen und dabei gehen gute, innovative und mutige Lösungen verloren.","Man muss wieder lernen miteinander zu sprechen und zuzuhören. Wir haben in Bezug auf unsere Demographie, der Bildung, dem Klimawandel und dem Fachkräftemangel viele Baustellen die nun angepackt und gelöst werden müssen. Ebenso müssen wir zwingend unsere Staatsquote reduzieren.",Der Kanton Aargau ist in vieler Hinsicht für die Schweiz ein wichtiger Kanton. Ich will für all unsere Aargauer/innen einstehen und dem Kanton Aargau mit meiner Person eine authentisches Gesicht geben.,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wirtschaft
Engeli,Lucia,SP,02a,"Als ich vor 7 Jahren Mutter wurde, haben die Schwierigkeiten der Gesellschaft für mich mehr Dringlichkeit erhalten. Ich setze mich ein für eine Welt, welche auch für die junge Generation stabile Verhältnisse bietet. Die Entscheidungen, die wir jetzt fällen, sind enorm wichtig für die Zukunft.","Gesundheitsversorgung ist ein Service public, der nicht ausgehöhlt werden darf. Die massive Steuerung via Preis führt zu Fehlanreizen.  Familien: Ein resilienter Nachwuchs ist für die gesamte Gesellschaft relevant.  Die Klimakrise müssen wir mit klaren Entscheidungen auf diversen Ebenen bekämpfen.","Ich möchte eine vorausschauende kantonale Politik. Probleme sind komplex und können nicht isoliert gelöst werden. Es braucht die Haltung, dass wir unserem Volk und der nachkommenden Generation gut schauen wollen. Die Zeit der unendlichen Ressourcen und Einzelkämpferei ist vorbei.",0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,"Familie, Umwelt"
Enkhtsetseg,Anuujin,Junge_EVP,07b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Erhardt-Scherer,Doris,EVP,07d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Erne,Elias,Juso,02b,"Politik findet nicht nur in irgendwelchen Räten statt, trotzdem können Parlamente die Lebensrealität von Menschen verbessern. Um Verbesserungen für die 99 Prozent zu erreichen, braucht es linke Personen im Parlament, die in den Interessen von allen statt wenigen Privilegierten handeln.","Eine der dringensten, wenn nicht die dringenste Krise zurzeit ist die Klimakrise. Doch Klimaschutz darf nicht isoliert betrachtet werden. Er muss zwingend anti-ableistisch, feministisch, anti-rassistisch und vieles mehr sein. Dazu sicher sozial gerecht, denn Superreiche können wir uns nicht leisten!","Politik ist kein Spiel der Regionen gegeneinander. Die heutige Politik verursacht viel Leid, ist oft sogar tödlich. Das muss enden, egal, ob ein Mensch im Aargau wegen überlasteten psychotherapeutischen Angeboten, in Morges wegen Polizeigewalt oder im Mittelmeer wegen der Festung Europa verstirbt.",0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Umwelt
Erni,Werner,SP,02c,"Interesse am Zusammenleben, an der Gesellschaft und ihrer nachhaltig gestalteten Zukunft. Politisiert durch die Friedensbewegung, Abrüstung, AKW Kaiseraugst und dem Katastrophenjahr 1986 (Tschernobyl, Schweizerhalle), Globalisierung, Cyber-Kriminalität, etc. Parlament-Erfahrung als Grossrat.","Mehr Sorgfalt, weniger Negativismus und damit gesamtheitlichen, volkswirtschaftlichen Nutzen optimieren. Die grössten Probleme werden durch Egoismus, Gleichgültigkeit und Gier verursacht. Voraussetzung für soziale Gerechtigkeit ist eine sichere und nachhaltige Energieversorgung für alle.","Sozial und ökologisch verträglicher Ausbau der Infrastruktur im Bereich Verkehr, Kommunikation, Wohnbau, Siedlungsentwicklung. Die optimale Umsetzung von Energiestrategie und Klimazielen des Bundes. Konsequenter Schutz von Natur, Wasser, Biodiversität, sowie Klimaschutz. Sozialer Ausgleich fördern.",1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Energie
Erni,Bettina,Gruene,05c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ernst,Manuela,GLP,06a,"Meine grosse Motivation ist der vielfältige Wissensaustausch - politische Herausforderungen brauchen diverse Lösungsansätze und ein ein breit abgestütztes Wissen, was ein einzelner nicht mitbringt. Als Architektin werde ich meine Erfahrungen bei Bauprojekten und mit Gesetzen einbringen können.","Die Klimaziele erreichen wir nur zusammen mit der Wirtschaft - das gelingt aber weder mit Klima- noch Sesselklebern. Klimaschädliches Handeln darf sich nicht mehr lohnen, dafür sollen innovative Lösungen gefördert werden.",Zur Reduktion von Stau sind attraktive öV-Verbindungen und der Ausbau vom öffentlichen Verkehr für den Aargau essentiell. Aber auch Velo-Routen sollen mit nationaler Unterstützung gefördert werden.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Erny,Andreas,EVP,07h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eschmann,Jonathan,Junge_EVP,07b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Facheris,Karin,Andere,10,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fachinger,Patrick Georg,GLP,06e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fankhauser,Lukas,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fedeli,Marius,SP,02c,"Ich kandidiere, da die Umweltpolitik noch viel Verbesserungsbedarf hat. Zudem setze ich mich für die Anliegen von Jugendlichen und jungen Erwachsenen sowie für gleiche Reche für alle ein. Mein Motto: Kein Mensch ist illegal!",Der Klimawandel. Es wir immer wärmer und wir müssen uns dringend daran anpassen. Ein Weg dazu sind Schwammstädte sowie die hitzeangepasste Siedlungsentwicklung.,"Der Aargau soll als Energiekanton gesehen werden, jedoch nicht durch die Atomkraftwerke, welche sich in unserem Kanton befinden sondern aufgrund sinnvoller und nachhaltiger Massnahmen im Bereich der Klima- und Energiepolitik.",0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Felder,Alois,Mitte,04f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ferhatbegovic,Anel,Junge_GLP,06b,"Ich möchte mich für die Menschen in der Schweiz einsetzen. Die Sicherung einer gerechten und sozialen Gesellschaft mit einer starken und nachhaltigen Wirtschaft, Bildung und solider Gesundheitsversorgung für zukünftige Generationen sind meine Hauptziele.","Neben der Bewältigung der Auswirkungen des Klimawandels und der Schaffung von bezahlbarem Wohnraum sehe ich die Förderung der Digitalisierung und Technologien in Bildungseinrichtungen als einen essentiellen Schwerpunkt, um jüngere Generationen auf die Zukunft vorzubereiten.","Ich will mich dafür einsetzen, dass der Aargau als Wirtschaftsstandort gestärkt wird, indem innovative Projekte unterstützt werden, aktives Unternehmertum gefördert wird und Investitionen in die Infrastruktur getätigt werden.",0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,"Bildung, Familie, Wirtschaft"
Ferrugia,Alessandro,GLP,06h,"Ich bin überzeugt, dass wir als Gesellschaft die Verantwortung für unser Handeln übernehmen müssen, der aktuellen und den zukünftigen Generationen zuliebe. Mit meiner Kandidatur möchte ich die Gesellschaft informieren (Transparenz) und möglichst viele Menschen mit meiner Vision begeistern.","Die Energiewende sehe ich als eine der grössten Herausforderungen. Im Bereich der erneuerbaren Energie sollten wir eine Vorreiterrolle einnehmen, um den Anschluss an andere Länder nicht zu verpassen. Innovation stärker fördern und die Zusammenarbeit zwischen Staat, Forschung und Wirtschaft stärken.","Die GLP setzt sich für konsequenten Umwelt- und Klimaschutz, für eine liberale und eine vernetzte Schweiz in Europa und für eine liberale und moderne Gesellschaft ein. Diese Werte sollen im Aargau sowie auf nationaler Ebene konsequent vorangetrieben werden.",0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Energie
Feucht,Rosmarie,Andere,10,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Feusi,Lena,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fischer Bargetzi,Andreas,Gruene,05a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fischer-Lamprecht,Lutz,EVP,07a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Flach,Beat,GLP,06a,"Ich möchte daran mitwirken, dass die Schweiz und die Welt sich nachhaltiger entwickelt als bisher. Wirtschaftlicher Erfolg, soziale Gerechtigkeit und Umweltschutz schliessen sich nicht aus, sonder ergänzen sich. Ich sehe die Schweiz als Teil Europas und der demokratischen Kräfte dieser Welt.","Mehr Umweltschutz, Massnahmen gegen den Klimawandel, Umsetzung der Energiewende, die Verbesserung der Zusammenarbeit mit der EU und Stärkung der Demokratieförderung bei uns und auf der Welt. Wir haben viel zu tun und mit Mut zur Lösung schaffen wir das auch.",Wichtiger als dem Aargau mehr Vorteile zu verschaffen ist die Verbesserte Zusammenarbeit zwischen den Kantonen! Mehr Gemeinsinn und weniger Kantönligeist! Die Aufgaben sind nur zusammen zu lösen.,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Flach,Angélique,GLP,06g,Für mich sind alle Menschen eine Bereicherung und daher setze ich mich für die Inklusion von Menschen mit und ohne Beeinträchtigung ein.,"Nebst Klimaveränderungen sehe ich die grösste Herausforderung im Zusammenleben und integrieren mit den Menschen verschiedener Herkunft. Dies benötigt Toleranz, Zulassen von Neuem und loslassen von alten Strukturen.","Nur für den Kanton denken ist mir zu einseitig. Die Schweiz ist ein Teil von Europa und eine gute Vernetzung und Zusammenarbeit mit Europa bringt der Schweiz und dem Kanton Aargau am meisten. Wirtschaftlich, Sozial und Kulturell!",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Florez,Ximena,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Flück,Thomas,Mitte,04c,"Meine Erfahrungen bei der Lösungsfindung einbringen. Als Familienmensch will ich mich für bessere Kinderbetreuungsangebote, Kostenbremse bei KK-Prämien und Wohlstand für Familien einsetzen. KMU sollen bestmögliche Bedingungen erhalten. Zukünftige Generationen sollen gute Lebensbedingungen haben.","Das Bevölkerungswachstum und die Verschiebung der demografischen Verteilung. Dabei sind viele Themen betroffen wie AHV, Alterspflege, Familienmodelle, Kinderbetreuung, Fachkräftemangel...",,0.0,2.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,Familie
Fondado,Daniel,SP,02c,"Die politische Arbeit macht mir Freude. Ich möchte mein Fachwissen in Schlüsselthemen wie Digitalisierung und Energiepolitik einbringen. Damit politische Rahmenbedingungen schaffen, welche nachhaltige Lösungen ermöglichen und wir die Schweiz ohne grosse Hypothek an unsere Kinder übergeben können.","Ein nachhaltiger Umgang mit unseren Ressourcen und eine menschenwürdige, respektvolle und angstfreie Digitalisierung sind beides grosse Herausforderungen, wo die Weichen jetzt zu stellen sind. Gleichzeitig ist die Kaufkraft zu bewahren, verbessern und die Gleichstellung weiter voranzutreiben.","Die brennendsten Probleme wie zum Beispiel Klimaschutz, Kaufkraft und Gleichstellung sind Themen mit einer nationalen Dimension. Da gilt es prioritär gesamtschweizerische Lösungen zu finden. In den Detaildiskussionen ist die Situation und Position des Kanton Aargau konstruktiv einzubringen.",0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,Familie
Fortunato,Carla,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Frauchiger,Roland,EVP,07a,"Mir ist es ein Anliegen, in unserer Gesellschaft auf der Basis christlicher Werte Verantwortung mitzutragen. Aktuell stehen wichtige Entscheide an. Die vielschichtigen Herausforderungen brauchen pragmatische Lösungen. Fachkenntnisse, Gespür für das Machbare und Kompromissbereitschaft sind gefragt.","Das dringendste künftige Problem ist die Energieversorgung. Es gibt bisher keine vertrauenswürdigen Konzepte. Energie ist eines der wenigen politischen Themen, welches mathematisch beschrieben und somit die künftige Entwicklung gut beurteilt werden kann. Leider gibt es zu viele utopische Meinungen.","Als Nationalrat geht es auch um den eigenen Kanton, aber wichtiger ist die nationale Sicht. Es gibt viele Themen die den Aargau auch betreffen, aber national zu lösen sind. Beispielsweise Familienpolitik, Gesundheitskosten, Energieversorgung, Asylwesen, Sicherheitspolitik oder Aussenpolitik.",1.0,1.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Energie
Freiermuth,Sabina,FDP,03a,"Bereits in Oberstufe und Gymnasium vertrat ich die Interessen meiner Schulklasse als «Klassenchefin&quot;. Dort startete meine Erfahrung im Finden von Lösungen, die für alle Beteiligten stimmig sind.  Meine Herkunft lehrte mich zudem, dass jeder Franken zum Ausgeben zuerst eingenommen werden muss.",Ich mache mir Sorgen um die politische Kultur in unserem Land. Die zunehmende Polarisierung und Verrohung der Diskussion verhindern die gutschweizerischen Kompromisse. Das Verharren auf Maximalpositionen verhindert dringend notwendige Reformen. So droht der Schweiz ein Abdriften ins Mittelmass.,"In der kommenden Legislatur geht es auf nationaler Ebene um richtungsweisende Entscheide bei der Altersvorsorge, dem Gesundheitswesen, der Wirtschaftspolitik wie auch der internationalen Zusammenarbeit. Diese Dossiers sind für den Aargau wichtig. Ich würde dafür gerne liberale Lösungen mitgestalten.",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
Freiermuth,Gustav,Gruene,05c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Frey,Ueli,Mitte,04f,"Ich politisiere seit dreissig Jahren auf kommunaler und regionaler Ebene. Sieben Jahre durfte ich dies als Gemeinderat von Muri tun. Eine tolle, intensive und lehrreiche Erfahrung.  Leitspruch: „Die Freiheit des Einzelnen endet dort, wo die Freiheit des Anderen beginnt“ (Immanuel Kant 1724-1804)","Die nachhaltige Stabilisierung der Vorsorgewerke (AHV, Pensionskasse) und der Gesundheitskosten hat hohe Priorität. Die Erhöhung des Rentenalters darf kein Tabu sein. Und ja....klar, wir müssen persönlich und in der Politik Alles unternehmen um energietechnisch nachhaltig und unabhängiger zu werden.","Ich möchte einen Beitrag leisten für eine lösungsorientierte Politik. Ich setze mich mit Solidarität, Toleranz und nachhaltiger Weitsicht für unsere vielfältige Schweiz, den Aargau und unser gesellschaftliches und wirtschaftliches Erfolgsmodell ein. Deshalb: Mehr Wir - Weniger Ich - Mehr Mitte",3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,"Sozialwerke, Patriotismus"
Frey,Kathrin,Gruene,05c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Frey,Mirjam,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Frey-Eichenberger,Peter,EVP,07g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fricker,Elias,Mitte,04b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fricker,Jonas,Gruene,05a,"Ich will meinen Beitrag leisten zu einer klimaneutralen Schweiz mit sicherer Energieversorgung. Dazu bringe ich das nötige Fachwissen und das innere Feuer zur Veränderung mit. Diese kombiniere ich mit einer realistischen Erwartungshalten, da ich aus eigener Erfahrung weiss, wie Bundesbern funktioniert","Um unsere Lebensgrundlagen zu erhalten, müssen wir das Klima schützen und die Biodiversität erhalten. Dazu müssen wir unsere Energieversorgung auf 100% erneuerbar umstellen und zwar so, dass die Biodiversität erhalten bleibt. Dieser Umbau bringt wirtschaftliche Chancen und muss sozial ablaufen.","Der Aargau ist Energiekanton mit viel Knowhow. Wenn wir in Bundesbern die Weichen zur Energiewende richtig stellen, kann er sein Innovationspotential entfalten und zukunftsfähige Arbeitsplätze schaffen. Weiter sind mir gute Infrastrukturen für öV, Fuss- und Veloverkehr sowie Ökologie ein Anliegen.",0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Energie
Friedli,Selina,GLP,06e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fries,George Beat,EVP,07f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Frischknecht,Julia,Junge_GLP,06b,"Ich bin seit meiner Volljährigkeit aktiv dabei und fühle mich bereit, den nächsten Schritt zu machen. Mit 28 Jahren wäre ich auf jeden Fall auch gerne eine Stimme der jüngeren Generationen von Schweizer*innen und würde damit zu einer gesunden Diversifizierung des Parlaments beitragen.","Eines der wichtigsten Themen unserer Zeit und somit auch der Schweiz ist eindeutig der Klimawandel. Wir müssen weiter aktiv Bewusstsein schaffen, um die Bevölkerung bei bevorstehenden Entscheiden im Boot zu haben. Als zweites Steckenpferd würde ich mich gerne der Gleichstellungsfrage annehmen.",Der Aargau ist ein Pendlerkanton. Die ÖV-Verbindungen innerhalb des Kantons und in die umliegenden grösseren Städte sollen deshalb weiter ausgebaut werden. So kann der Aargau auch in Zukunft als Wohnkanton attraktiv bleibt und durch ein gutes ÖV-Netz nachhaltiger werden.,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,Umwelt
Fuchs,Jonny,Junge_EVP,07b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Fuhrer,Patricia,Junge_EVP,07c,"Ich möchte mich für faire Bildungschancen und gute Bedingungen für Kinder, Jugendliche und deren Umfeld einsetzen. Familien sollen Zugang zu Unterstützungsangeboten haben und Personen in schwierigen Situationen Hilfe zur Selbsthilfe bekommen. Ein faires und sozial Miteinander ist für mich zentral.","Kinder und Jugendliche sind das Grundgerüst der Zukunft unserer Gesellschaft. Die Kinder- und Jugendhilfe braucht zeitnah tragfähige Angebote. Damit können Schulen, Familien und Fachpersonen unterstützt und entlastet und die Kinder und Jugendlichen angemessen gefördert werden.","Die Standortattraktivität betonen und dem Aargau eine gewichtige Stimme geben innerhalb der Diskussionen zu Themen der Bildung, der Familienpolitik und im Bereich der Umweltfragen.",0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,Familie
Furrer,Samira,Junge_SVP,01b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gabi,David,FDP,03b,"Mir wurde schon als kleines Kind immer gesagt, dass ich mit so einer «grossen Klappe» gar nicht anders kann, als in die Politik zu gehen. Dem will ich Folge leisten und mit meiner «Klappe» Probleme ansprechend und Verantwortung für die Schweiz übernehmen.","Die Demokratie bildet die grundlegende Staatsform der Schweiz und basiert auf einem freien Meinungsaustausch. Unsere Gesellschaft verliert aber immer mehr den Mut für eine sachliche Diskussionskultur und Minderheiten versuchen, durch extremistische Proteste die Demokratie stückweise auszuhebeln.","Politik macht man nicht für einen Kanton, sondern für die Menschen, die dort leben. Ich will, dass die Aargauerinnen und Aargauer in einem freien, wirtschaftsfähigen und sicheren Kanton leben können. Dies sind die drei Grundwerte, die dem Aargau langfristig Wohlstand verschaffen werden.",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Gadient,Daniel,Junge_SVP,01b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gagneux,Alec,Andere,10,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
